ENTRY;GENERATION;INCHICODE;INCHIKEY;SMILES;FORMULA
139;1;QCIPMWHCEPSHOW;QCIPMWHCEPSHOW-UHFFFAOYSA-N;[H]CC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
140;1;PFLPRKRIHQSFKN;PFLPRKRIHQSFKN-UHFFFAOYSA-N;[H]c1[nH]c2c(c1C=CC)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
141;1;IDNYWJGLDSXSLG;IDNYWJGLDSXSLG-UHFFFAOYSA-N;[H]C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
142;1;IDNYWJGLDSXSLG;IDNYWJGLDSXSLG-UHFFFAOYSA-N;[H]NC1=C(CC=CC=C)CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
143;1;GWBNIPDSUSCUNO;GWBNIPDSUSCUNO-UHFFFAOYSA-N;[H]C=Cc1[nH]c2c(c1C)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
144;1;NRSUFCPLSAVPNR;NRSUFCPLSAVPNR-UHFFFAOYSA-N;[H]C=Cc1c(C)[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
145;1;JYOZVXJNGUMUDP;JYOZVXJNGUMUDP-UHFFFAOYSA-N;[H]C=CC=CCNC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
146;1;LTVCVRZNVNADPB;LTVCVRZNVNADPB-UHFFFAOYSA-N;[H]c1c(C=CC)[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
147;1;JYOZVXJNGUMUDP;JYOZVXJNGUMUDP-UHFFFAOYSA-N;[H]C1=C(NCC=CC=C)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
148;1;VKPCXYSOEIYTHT;VKPCXYSOEIYTHT-UHFFFAOYSA-N;[H]C(=CC1=C(C)OCO1)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
149;1;QCZMKXUJZBIOOT;QCZMKXUJZBIOOT-UHFFFAOYSA-N;[H]C=CC1=C(C)OCO1;
150;1;VVQWBCBJDRSDKB;VVQWBCBJDRSDKB-UHFFFAOYSA-N;[H]C=CC(=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
151;1;RKCTUIBJXWTPAK;RKCTUIBJXWTPAK-UHFFFAOYSA-N;[H]C1=C(C=C(C)C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)OCO1;
152;1;VVQWBCBJDRSDKB;VVQWBCBJDRSDKB-UHFFFAOYSA-N;[H]OCOCC=C(C=C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
153;1;DWJLGLIMIUHENJ;DWJLGLIMIUHENJ-UHFFFAOYSA-N;[H]C1=C(C=CCC2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)OCO1;
154;1;UPFGNRBMSPYHFS;UPFGNRBMSPYHFS-UHFFFAOYSA-N;[H]C=C(C=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
155;1;UPFGNRBMSPYHFS;UPFGNRBMSPYHFS-UHFFFAOYSA-N;[H]OCOCC=CC(=C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
156;1;FEZVGMRBHISORZ;FEZVGMRBHISORZ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)COO;
157;1;GXPRINBGWGLGOU;GXPRINBGWGLGOU-UHFFFAOYSA-N;COC(=O)C(CC(=O)c1ccccc1N)N(Cc1ccc2c(c1)OCO2)C(=O)CO;
158;1;KPQLQPHYLQBJIM;KPQLQPHYLQBJIM-UHFFFAOYSA-N;COC(=O)CN(C(=O)CO)C(C(=O)Nc1ccccc1)c1ccc2c(c1)OCO2;
159;1;CETMXAIMJNWVIY;CETMXAIMJNWVIY-UHFFFAOYSA-N;CC=CC=CNC(=O)C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C)C(=O)OC;
160;1;FSUVFZCWBCHSDP;FSUVFZCWBCHSDP-UHFFFAOYSA-N;COC(=O)C(C)N(C(=O)CO)C(C(=O)Nc1ccccc1)c1ccc2c(c1)OCO2;
161;1;UMTIQOAIUJGZTG;UMTIQOAIUJGZTG-UHFFFAOYSA-N;COC(=O)C(CC(=O)c1ccccc1)N(Cc1ccc2c(c1)OCO2)C(=O)CO;
162;1;DSZWHUHUNMULOP;DSZWHUHUNMULOP-UHFFFAOYSA-N;COC(=O)C(CC(=O)c1ccccc1N)NC(=O)CO;
163;1;RHWRVHWLXYYLOE;RHWRVHWLXYYLOE-UHFFFAOYSA-N;C=CC=C1C(=O)NC2=C1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
164;1;DBYOAYXNHLHGBG;DBYOAYXNHLHGBG-UHFFFAOYSA-N;COC(=O)C1CC(C=CC=CC=O)=CC(c2ccc3c(c2)OCO3)N1C(=O)CO;
165;1;MLUCVPSAIODCQM;MLUCVPSAIODCQM-UHFFFAOYSA-N;CC=CC=O;
166;1;ALFYIXOMYNBOAA;ALFYIXOMYNBOAA-UHFFFAOYSA-N;COC(=O)C1CC(C=CC=CC=O)=C(N)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
167;1;RGTAUIZBCGNPLA;RGTAUIZBCGNPLA-UHFFFAOYSA-N;CC=C1C(=O)NC2=C1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
168;1;FTHAEUTUHUXJAR;FTHAEUTUHUXJAR-UHFFFAOYSA-N;C=c1c2c([nH]c1=CC=O)C(c1ccc3c(c1)OCO3)N(C(=O)CO)C(C(=O)OC)C2;
169;1;DYEIEQZNPNSTLJ;DYEIEQZNPNSTLJ-UHFFFAOYSA-N;COC(=O)C1CC2=C(NCC2=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
170;1;DOBGORVHOZSFTE;DOBGORVHOZSFTE-UHFFFAOYSA-N;C=c1[nH]c2c(c1=CC=O)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
171;1;KTBPZMVMGVDODT;KTBPZMVMGVDODT-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=CC=O)C2)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
172;1;LSIFMNXFMAFHQO;LSIFMNXFMAFHQO-UHFFFAOYSA-N;COC(=O)C1CC=C(NC=CC=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
173;1;KOFFYCUQMLDBDG;KOFFYCUQMLDBDG-UHFFFAOYSA-N;CC=C1NC2=C(CC(C(=O)OC)N(C(=O)CO)C2c2ccc3c(c2)OCO3)C1=O;
174;1;RCTIHFHRMDMDMB;RCTIHFHRMDMDMB-UHFFFAOYSA-N;C=CC=C1NC2=C(CC(C(=O)OC)N(C(=O)CO)C2c2ccc3c(c2)OCO3)C1=O;
175;1;NCKQLSWQBIJOAS;NCKQLSWQBIJOAS-UHFFFAOYSA-N;COC(=O)C(C)N(C(=O)CO)C(CNC=CC=CC=O)c1ccc2c(c1)OCO2;
176;1;WWTOJPURRBFPRR;WWTOJPURRBFPRR-UHFFFAOYSA-N;C=C1OCOC1=CC(=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
177;1;SVBSIOJUKDBYRV;SVBSIOJUKDBYRV-UHFFFAOYSA-N;C=C1OCOC1=CC=O;
178;1;ZOBVJRYTTJXVBG;ZOBVJRYTTJXVBG-UHFFFAOYSA-N;O=CC=C1COCO1;
179;1;QUKDRGQBSLSRND;QUKDRGQBSLSRND-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=C2COCO2)N1C(=O)CO;
180;1;QWPORXLZDSLDGX;QWPORXLZDSLDGX-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=COCO)=CC=O)N1C(=O)CO;
181;1;CUGAYNPOWVWZQA;CUGAYNPOWVWZQA-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=C2OCOC2=O)N1C(=O)CO;
182;1;DKYZBPHFPNXQJH;DKYZBPHFPNXQJH-UHFFFAOYSA-N;C=C(C=C1OCOC1=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
183;1;WEHBXOXLJIALAU;WEHBXOXLJIALAU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=O)N1C(=O)CO;
184;1;NCNHSJZSMASGAP;NCNHSJZSMASGAP-UHFFFAOYSA-N;COC=CC(=CC=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
185;1;OUEQFOBRBIJCTP;OUEQFOBRBIJCTP-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C=CC=C2OCOC2=O)N1C(=O)CO;
186;1;LIPGEJNEOJCBSS;LIPGEJNEOJCBSS-UHFFFAOYSA-N;CC=C(C=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
187;1;HDOMEEOSIRJNIY;HDOMEEOSIRJNIY-UHFFFAOYSA-N;COC=CC=C(C=O)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
188;1;ATJZTBLNXCWEPL;ATJZTBLNXCWEPL-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC=COCO)N1C(=O)CO;
189;1;DHMBQCHKECGKQN;DHMBQCHKECGKQN-UHFFFAOYSA-N;CC=C1OCOC1=O;
190;1;CLVPHWOCAVQSFI;CLVPHWOCAVQSFI-UHFFFAOYSA-N;C=CC=CC(=O)NC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
191;1;FGMJSFVHSIMJEQ;FGMJSFVHSIMJEQ-UHFFFAOYSA-N;CC=CC(=O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
192;1;CQFTVSOPXKBAOB;CQFTVSOPXKBAOB-UHFFFAOYSA-N;C=CC=CC(=O)C1=CC(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
193;1;GQTLYVHDBVRJDS;GQTLYVHDBVRJDS-UHFFFAOYSA-N;C=Cc1c(C=O)[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
194;1;HSRQGYMINRKJPI;HSRQGYMINRKJPI-UHFFFAOYSA-N;COC(=O)C1CC(CC=CC=O)=C(N)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
195;1;CTHOOAWREFUOIM;CTHOOAWREFUOIM-UHFFFAOYSA-N;COC(=O)C1Cc2c(C=CC=O)c[nH]c2C(c2ccc3c(c2)OCO3)N1C(=O)CO;
196;1;SQQIZANZPDYKSM;SQQIZANZPDYKSM-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C=O)c2C)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
197;1;GOILPBRZIOSZNK;GOILPBRZIOSZNK-UHFFFAOYSA-N;COC(=O)C1Cc2cc(C=CC=O)[nH]c2C(c2ccc3c(c2)OCO3)N1C(=O)CO;
198;1;NOAPUVRTMPSWIY;NOAPUVRTMPSWIY-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C)c2C=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
199;1;LTAJACSRRAYZRP;LTAJACSRRAYZRP-UHFFFAOYSA-N;C=Cc1[nH]c2c(c1C=O)CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
200;1;JJLREGRWUHNHAM;JJLREGRWUHNHAM-UHFFFAOYSA-N;COC(=O)C1CC=C(NCC=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
201;1;SOLIAHQDNHTNAT;SOLIAHQDNHTNAT-UHFFFAOYSA-N;C=CC=CC(=O)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
202;1;WMIBMKZBQXNTPW;WMIBMKZBQXNTPW-UHFFFAOYSA-N;CC=CC(=O)NC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
203;1;KDMBMICIUZOGNZ;KDMBMICIUZOGNZ-UHFFFAOYSA-N;C=CC=CC(=O)NCC(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C)C(=O)OC;
204;1;ZFENOASGZGYYTC;ZFENOASGZGYYTC-UHFFFAOYSA-N;C=CC=CCNC(=O)C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C)C(=O)OC;
205;1;BQRDCFQGGRYSOB;BQRDCFQGGRYSOB-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=CC2=COCO2)N1C(=O)CO;
206;1;QNRPKSDADFPPQA;QNRPKSDADFPPQA-UHFFFAOYSA-N;CC1=C(C=O)OCO1;
207;1;ONFBDXNTOVRBOB;ONFBDXNTOVRBOB-UHFFFAOYSA-N;C=CC1=C(C=O)OCO1;
208;1;ZDSRZIQSXGTXRR;ZDSRZIQSXGTXRR-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC2=COCO2)N1C(=O)CO;
209;1;XNTLPXIVOKJFDT;XNTLPXIVOKJFDT-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C=CC2=C(C=O)OCO2)N1C(=O)CO;
210;1;SLUJZTNYEATCRH;SLUJZTNYEATCRH-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CCOCO)N1C(=O)CO;
211;1;IGTPEPFLYSFWTD;IGTPEPFLYSFWTD-UHFFFAOYSA-N;C=C(C=CC(=O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
212;1;DLVHUXBIPYWUQS;DLVHUXBIPYWUQS-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC(=O)OCO)N1C(=O)CO;
213;1;CHFPAFNSYWZAHO;CHFPAFNSYWZAHO-UHFFFAOYSA-N;C=CC(=CC(=O)OC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
214;1;POZYTHVIEDZDEF;POZYTHVIEDZDEF-UHFFFAOYSA-N;C=CC(=CC(=O)OCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
215;1;ZMOHNHFXKQCKSR;ZMOHNHFXKQCKSR-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC(=O)OCO)N1C(=O)CO;
216;1;ZTOCTDOJARKLAC;ZTOCTDOJARKLAC-UHFFFAOYSA-N;C=C(C=CC(=O)OC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
217;1;DBBKOYMQKVUVDJ;DBBKOYMQKVUVDJ-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=CCOCO)N1C(=O)CO;
218;1;OAULUIDLVFIJET;OAULUIDLVFIJET-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=O;
219;1;QYXHJCKLCPMKAV;QYXHJCKLCPMKAV-UHFFFAOYSA-N;COC(=O)C1CC(=O)c2ccccc2NC(=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
220;1;HVPZLXAWMNWDGU;HVPZLXAWMNWDGU-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=O)C2=CC=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
221;1;OGJVUXXNHMXPDS;OGJVUXXNHMXPDS-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(=CC=O)c2=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
222;1;INQSBVBTXUEDIW;INQSBVBTXUEDIW-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=CC=CC=O)C2=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
223;1;IMINRDZVNNIPHU;IMINRDZVNNIPHU-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=C2OCOC2=CC=O)N1C(=O)CO;
224;1;NDKOKLMIMDOORN;NDKOKLMIMDOORN-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=C2OCOC2=O)=CC=O)N1C(=O)CO;
225;1;XOQQRSYOFKEGRB;XOQQRSYOFKEGRB-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC=C2OCOC2=O)N1C(=O)CO;
226;1;MTVYGVRUFSPUKF;MTVYGVRUFSPUKF-UHFFFAOYSA-N;COC(=O)C1CC2=C(NC(=O)C=CC=CC2=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
227;1;PBSUWPCEWCKRGP;PBSUWPCEWCKRGP-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C=O)c2C=CC=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
228;1;CKFYZEVBURXMJV;CKFYZEVBURXMJV-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c(C=CC=O)c2C=O)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
229;1;LDURFBVCHPKYOE;LDURFBVCHPKYOE-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(=O)C=CC2=C(C=O)OCO2)N1C(=O)CO;
230;1;KYJDFOXCORMNTG;KYJDFOXCORMNTG-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C=O)=CC2=C(C=O)OCO2)N1C(=O)CO;
231;1;UJOGPKSVZZCVCX;UJOGPKSVZZCVCX-UHFFFAOYSA-N;COC(=O)C1Cc2c([nH]c3ccccc23)C(C2=CC(=O)OCOC(=O)C=C2)N1C(=O)CO;
232;1;NPPROSZPFOZGEG;NPPROSZPFOZGEG-UHFFFAOYSA-N;Cc1c(C(=O)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
233;1;LEYBGKPXYOVLSP;LEYBGKPXYOVLSP-UHFFFAOYSA-N;COC(=O)C(=O)Cc1c[nH]c2ccccc12;
234;1;GJUZNKJWUCSWCA;GJUZNKJWUCSWCA-UHFFFAOYSA-N;[H]OC(=O)C([H])(OC)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;
235;1;ZHLUGIQIFFBHBN;ZHLUGIQIFFBHBN-UHFFFAOYSA-N;[H]OC(=O)C([H])(CO)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2;
236;1;STJKZEBIVSAMRF;STJKZEBIVSAMRF-UHFFFAOYSA-N;[H]OC1C=CC=C2C3=C(NC21O[H])C(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C(=O)OC)C3;
237;1;FKYDGTGCMKXKBT;FKYDGTGCMKXKBT-UHFFFAOYSA-N;[H]OC1C=c2[nH]c3c(c2=CC1O[H])CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
238;1;WPMXUTPEHKOQCJ;WPMXUTPEHKOQCJ-UHFFFAOYSA-N;[H]OC1C=CC=C2NC3=C(CC(C(=O)OC)N(C(=O)CO)C3c3ccc4c(c3)OCO4)C21O[H];
239;1;GMHWMSBLIYKPQL;GMHWMSBLIYKPQL-UHFFFAOYSA-N;[H]OC1C=C2OCOC2=CC1(O[H])C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
240;1;OGLCQSKITZSNJS;OGLCQSKITZSNJS-UHFFFAOYSA-N;[H]OC1C=C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)C=C2OCOC21O[H];
241;1;JSVQQBGGSJYOBV;JSVQQBGGSJYOBV-UHFFFAOYSA-N;[H]OC1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)=CC=C2OCOC21O[H];
242;1;HPOLCTJUNJCJDR;HPOLCTJUNJCJDR-UHFFFAOYSA-N;[H]OC12C=CC=CC1(O[H])C1=C(N2)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
243;1;VWGBDDMIVCMDME;VWGBDDMIVCMDME-UHFFFAOYSA-N;[H]OC1C=Cc2c([nH]c3c2CC(C(=O)OC)N(C(=O)CO)C3c2ccc3c(c2)OCO3)C1O[H];
244;1;MCGUQNRUVVHUKR;MCGUQNRUVVHUKR-UHFFFAOYSA-N;[H]OC1C=Cc2[nH]c3c(c2C1O[H])CC(C(=O)OC)N(C(=O)CO)C3c1ccc2c(c1)OCO2;
245;1;PJDSGNCLJRHGHX;PJDSGNCLJRHGHX-UHFFFAOYSA-N;[H]OC1C2=C(C=CC1(O[H])C1c3[nH]c4ccccc4c3CC(C(=O)OC)N1C(=O)CO)OCO2;
246;1;PHLMMKGXJOGAEO;PHLMMKGXJOGAEO-UHFFFAOYSA-N;[H]OC1C(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)=CC2=C(OCO2)C1O[H];
247;1;FKUXNRUIIHMAFB;FKUXNRUIIHMAFB-UHFFFAOYSA-N;[H]OC12C=CC(C3c4[nH]c5ccccc5c4CC(C(=O)OC)N3C(=O)CO)=CC1(O[H])OCO2;
248;1;YISVXNJKJMHELA;YISVXNJKJMHELA-UHFFFAOYSA-N;[H]OCC(O[H])(C(=O)OC)N(C(=O)CO)C(CNc1ccccc1)c1ccc2c(c1)OCO2;
249;1;RQSOZVYSTOPDGF;RQSOZVYSTOPDGF-UHFFFAOYSA-N;[H]c1c(C(NC(=O)CO)c2ccc3c(c2)OCO3)[nH]c2ccccc12;
250;1;AWQNGORBLGYZCF;AWQNGORBLGYZCF-UHFFFAOYSA-N;[H]OC1=C(c2ccccc2)CC(C(=O)OC)N(C(=O)CO)C1(O[H])c1ccc2c(c1)OCO2;
251;1;HVKIYAPPEUHMGQ;HVKIYAPPEUHMGQ-UHFFFAOYSA-N;[H]Nc1ccccc1CCC(NC(=O)CO)C(=O)OC;
252;1;KLZZEIZIRFBPLX;KLZZEIZIRFBPLX-UHFFFAOYSA-N;[H]OC(=CC=C1COCO1)C1(O[H])c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
253;1;QSRXTQHQLNIDJI;QSRXTQHQLNIDJI-UHFFFAOYSA-N;[H]Oc1ccc2c(c1O[H])OCO2;
254;1;QZVQDOAGNCJSGM;QZVQDOAGNCJSGM-UHFFFAOYSA-N;[H]Oc1cccc(C2=CC(c3ccc4c(c3)OCO4)N(C(=O)CO)C(C(=O)OC)C2)c1O[H];
255;1;UIISUCUCSQVFKC;UIISUCUCSQVFKC-UHFFFAOYSA-N;[H]NC1=C(CC=CC)CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
256;1;XMLVWMOLANQMRL;XMLVWMOLANQMRL-UHFFFAOYSA-N;[H]Oc1cccc(NCC(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C)C(=O)OC)c1O[H];
257;1;ISEOONKPPADJDK;ISEOONKPPADJDK-UHFFFAOYSA-N;[H]C1=C(NCC=CC)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
258;1;RKNJUCIWLBSDLM;RKNJUCIWLBSDLM-UHFFFAOYSA-N;[H]Oc1cc2c(cc1O[H])OCO2;
259;1;IZVBYCMNISHKOV;IZVBYCMNISHKOV-UHFFFAOYSA-N;[H]OC(=CC1=C(C)OCO1)C1(O[H])c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
260;1;OPGYUMJXTQFPLF;OPGYUMJXTQFPLF-UHFFFAOYSA-N;[H]Oc1cc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)cc(OC)c1O[H];
261;1;FHLKRQYWCGCDGN;FHLKRQYWCGCDGN-UHFFFAOYSA-N;[H]OCOCC=C(C)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
262;1;IZLDWEBTUPCHLB;IZLDWEBTUPCHLB-UHFFFAOYSA-N;[H]Oc1c(OC)ccc(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)c1O[H];
263;1;AOEHKWVIHIZAFC;AOEHKWVIHIZAFC-UHFFFAOYSA-N;[H]OCOCC=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO;
264;1;PLLODZTZRKEEOS;PLLODZTZRKEEOS-UHFFFAOYSA-N;[H]C1=C(NC=C)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
265;1;HDCMCQKDPLLMPB;HDCMCQKDPLLMPB-UHFFFAOYSA-N;[H]Oc1cc([H])c(NCC(c2ccc3c(c2)OCO3)N(CC(=O)OC)C(=O)CO)cc1O[H];
266;1;OCIQIEZKSBWFQD;OCIQIEZKSBWFQD-UHFFFAOYSA-N;[H]C(=C)C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
267;1;UUZOXYNWQMTTRH;UUZOXYNWQMTTRH-UHFFFAOYSA-N;[H]OC(C)=C(C=C([H])NCC(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C)C(=O)OC)O[H];
268;1;OCIQIEZKSBWFQD;OCIQIEZKSBWFQD-UHFFFAOYSA-N;[H]NC1=C(C=C)CC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
269;1;YCCAVGSAVNKLPB;YCCAVGSAVNKLPB-UHFFFAOYSA-N;[H]Oc1cc([H])c(CCC(C(=O)OC)N(Cc2ccc3c(c2)OCO3)C(=O)CO)cc1O[H];
270;1;ZKZIMNPRZSGFOU;ZKZIMNPRZSGFOU-UHFFFAOYSA-N;[H]NC1=CCC(C(=O)OC)N(C(=O)CO)C1c1ccc2c(c1)OCO2;
271;1;HSXKAUAUEWCESC;HSXKAUAUEWCESC-UHFFFAOYSA-N;[H]Oc1ccc([H])c(CCC(C(=O)OC)N(Cc2ccc3c(c2)OCO3)C(=O)CO)c1O[H];
272;1;HMGKRTVIBFUZGF;HMGKRTVIBFUZGF-UHFFFAOYSA-N;[H]c1c[nH]c2c1CC(C(=O)OC)N(C(=O)CO)C2c1ccc2c(c1)OCO2;
273;1;PQEVAAIIUMKHBA;PQEVAAIIUMKHBA-UHFFFAOYSA-N;[H]C=CC(O[H])=C(CNCC(c1ccc2c(c1)OCO2)N(C(=O)CO)C(C)C(=O)OC)O[H];
274;1;ZKZIMNPRZSGFOU;ZKZIMNPRZSGFOU-UHFFFAOYSA-N;[H]C1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CO)C(C(=O)OC)C1;
275;1;OUMGOFVWGZFVCJ;OUMGOFVWGZFVCJ-UHFFFAOYSA-N;[H]Oc1ccc([H])c(NCC(c2ccc3c(c2)OCO3)N(CC(=O)OC)C(=O)CO)c1O[H];
276;1;CKFGINPQOCXMAZ;CKFGINPQOCXMAZ-UHFFFAOYSA-N;[H]OCO;
277;1;YYTBYPDJYHJDPP;YYTBYPDJYHJDPP-UHFFFAOYSA-N;[H]Oc1c(C2c3[nH]c4ccccc4c3CC(C(=O)OC)N2C(=O)CO)cc([H])c(O)c1O[H];
