iterating on 2025-03-03T14:30
150,39.33501696586609,191,39.91057896614075,63,63
1888,1140.1959929466248,1225,268.5596582889557,253,232
6923,1614.4324049949646,1940,405.41437005996704,330,290
8634,1569.651781797409,1185,249.26909494400024,192,130
3883,1030.6655070781708,483,106.93097114562988,124,56
1664,993.1609480381012,184,39.76656198501587,89,18
510,381.0118930339813,50,10.773608922958374,75,3
90,42.49855589866638,5,1.1009800434112549,72,0
72,2
