iterating on 2025-03-04T10:44
136,32.95360994338989,152,42.85386300086975,30,29
870,1209.0714781284332,788,234.98959302902222,181,169
5047,4487.521723270416,1807,818.4939360618591,287,256
7612,5478.828090906143,1375,799.9737229347229,230,179
5320,4496.0536251068115,687,197.83468794822693,159,92
2750,3827.2820188999176,279,74.58413004875183,91,23
690,838.3916518688202,93,24.524792194366455,71,3
90,100.92693519592285,5,1.3411283493041992,69,1
0,377.64973306655884,0,0.02319622039794922,69,0
69,3
