reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01200/3.5.1A1/3.5.1.33;	4/3.5.1A1;	0.0592034	0.307692	0.225806	0.163265	0.1	0.0775862	0.05	0.0245098	0.00760456
R09779(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0591966	0.307692	0.1875	0.113208	0.121951	0.0840336	0.0479042	0.0240385	0.011583
R04911(r)/3.5.1A1(rev)/3.5.1.9;	4/3.5.1A1;	0.0591457	0.307692	0.125	0.0816327	0.0897436	0.0689655	0.0573248	0.040404	0.0233463
R10891(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0591286	0.307692	0.1875	0.12963	0.126437	0.0672269	0.0424242	0.0283019	0.0148699
R05168/3.5.1A1/3.5.1.25;	4/3.5.1A1;	0.0589496	0.307692	0.225806	0.163265	0.1	0.0775862	0.05	0.0245098	0.00749064
R05168/3.5.1A4/3.5.1.25;	4/3.5.1A1;	0.0589496	0.307692	0.225806	0.163265	0.1	0.0775862	0.05	0.0245098	0.00749064
R02059/3.5.1A1/3.5.1.25;	4/3.5.1A1;	0.0589496	0.307692	0.225806	0.163265	0.1	0.0775862	0.05	0.0245098	0.00749064
R02059/3.5.1A4/3.5.1.25;	4/3.5.1A1;	0.0589496	0.307692	0.225806	0.163265	0.1	0.0775862	0.05	0.0245098	0.00749064
R03579/3.5.1A1/3.5.1.71;	4/3.5.1A1;	0.0586354	0.307692	0.225806	0.163265	0.1125	0.0598291	0.0503145	0.0196078	0.0147059
R03579/3.5.1A4/3.5.1.71;	4/3.5.1A1;	0.0586354	0.307692	0.225806	0.163265	0.1125	0.0598291	0.0503145	0.0196078	0.0147059
R01959(r)/3.5.1A1(rev)/3.5.1.9;	4/3.5.1A1;	0.0584989	0.307692	0.125	0.0816327	0.0897436	0.0689655	0.0519481	0.0408163	0.0235294
R09657/3.5.1A1/3.5.2.19;	4/3.5.1A1;	0.0584851	0.307692	0.225806	0.18	0.168675	0.0833333	0.0486486	0.0128755	0
R09657/3.5.1A4/3.5.2.19;	4/3.5.1A1;	0.0584851	0.307692	0.225806	0.18	0.168675	0.0833333	0.0486486	0.0128755	0
R07651/3.5.1A4/3.4.13.22;	4/3.5.1A1;	0.058427	0.307692	0.225806	0.196078	0.15	0.0625	0.0397351	0.0104712	0
R07651/3.5.1A1/3.4.13.22;	4/3.5.1A1;	0.058427	0.307692	0.225806	0.196078	0.15	0.0625	0.0397351	0.0104712	0
R11190(r)/3.5.1A1(rev)/3.4.14.13;	4/3.5.1A1;	0.0582121	0.307692	0.1875	0.113208	0.121951	0.0840336	0.0479042	0.0235849	0.0110701
R01077(r)/3.5.1A1(rev)/3.5.1.12;	4/3.5.1A1;	0.0581897	0.307692	0.1875	0.0961538	0.0740741	0.0695652	0.0519481	0.035	0.0223881
R11889/3.5.1A1/3.5.1.105;	4/3.5.1A1;	0.0580169	0.307692	0.225806	0.163265	0.1	0.0775862	0.0493827	0.0239234	0.00727273
R11889/3.5.1A4/3.5.1.105;	4/3.5.1A1;	0.0580169	0.307692	0.225806	0.163265	0.1	0.0775862	0.0493827	0.0239234	0.00727273
R11116/3.5.1A1/;	4/3.5.1A1;	0.0579557	0.307692	0.225806	0.163265	0.1	0.0762712	0.0490798	0.0236967	0.00738007
R11116/3.5.1A4/;	4/3.5.1A1;	0.0579557	0.307692	0.225806	0.163265	0.1	0.0762712	0.0490798	0.0236967	0.00738007
R08876/3.5.1A1/;	4/3.5.1A1;	0.0579235	0.307692	0.225806	0.163265	0.116883	0.0701754	0.0503145	0.0150754	0.00769231
R08876/3.5.1A4/;	4/3.5.1A1;	0.0579235	0.307692	0.225806	0.163265	0.116883	0.0701754	0.0503145	0.0150754	0.00769231
R05226(r)/3.5.1A1/3.5.1.90;	4/3.5.1A1;	0.0578093	0.307692	0.225806	0.163265	0.126582	0.0677966	0.0416667	0.0182648	0.0168919
R05226(r)/3.5.1A4/3.5.1.90;	4/3.5.1A1;	0.0578093	0.307692	0.225806	0.163265	0.126582	0.0677966	0.0416667	0.0182648	0.0168919
R00669/3.5.1A4/3.5.1.14,3.5.1.16;	4/3.5.1A1;	0.0576923	0.307692	0.225806	0.163265	0.131579	0.0810811	0.0463576	0.0105263	0
R00669/3.5.1A1/3.5.1.14,3.5.1.16;	4/3.5.1A1;	0.0576923	0.307692	0.225806	0.163265	0.131579	0.0810811	0.0463576	0.0105263	0
R10688(r)/3.5.1A1(rev)/3.4.17.21;	4/3.5.1A1;	0.0575968	0.307692	0.1875	0.12963	0.139535	0.088	0.0391061	0.018018	0.0106007
R03096/3.5.1A1/3.5.1.4;	4/3.5.1A1;	0.057508	0.307692	0.16129	0.102041	0.05	0.0416667	0.0496894	0.0539216	0.0298507
R00059(r)/3.5.1A1(rev)/3.5.1.46;	4/3.5.1A1;	0.0572641	0.225806	0.166667	0.105263	0.0705882	0.0672269	0.0506329	0.035	0.0233463
R09107/3.5.1A4/3.5.1.16;	4/3.5.1A1;	0.0572391	0.307692	0.225806	0.163265	0.131579	0.0810811	0.0463576	0.0104167	0
R09107/3.5.1A1/3.5.1.16;	4/3.5.1A1;	0.0572391	0.307692	0.225806	0.163265	0.131579	0.0810811	0.0463576	0.0104167	0
R08895/3.5.1A4/3.5.1.112;	4/3.5.1A1;	0.0571726	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00722022
R08895/3.5.1A1/3.5.1.112;	4/3.5.1A1;	0.0571726	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00722022
R10933(r)/3.5.1A1(rev)/;	4/3.5.1A1;	0.0571429	0.307692	0.1875	0.113208	0.121951	0.0840336	0.0416667	0.0193237	0.0116279
R08901/3.5.1A1/3.5.1.113;	4/3.5.1A1;	0.0570539	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00716846
R08901/3.5.1A4/3.5.1.113;	4/3.5.1A1;	0.0570539	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00716846
R11283/3.5.1A4/;	4/3.5.1A1;	0.0570539	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00716846
R11283/3.5.1A1/;	4/3.5.1A1;	0.0570539	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00716846
R09651/3.5.1A1/3.5.1.103;	4/3.5.1A1;	0.0570539	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00716846
R09651/3.5.1A4/3.5.1.103;	4/3.5.1A1;	0.0570539	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00716846
R03482/3.5.1A4/3.5.1.89;	4/3.5.1A1;	0.0569358	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00711744
R03482/3.5.1A1/3.5.1.89;	4/3.5.1A1;	0.0569358	0.307692	0.225806	0.163265	0.1	0.0762712	0.0484848	0.0231481	0.00711744
R11208(r)/3.5.1A1(rev)/3.5.1.119;	4/3.5.1A1;	0.0566845	0.307692	0.1875	0.0961538	0.0740741	0.0683761	0.0493827	0.0291262	0.023166
R09287/3.5.3A3/;	4/3.5.1A1;	0.0565032	0.259259	0.151515	0.127273	0.103448	0.0725806	0.0670732	0.0201005	0.00401606
R09285/3.5.3A3/;	4/3.5.1A1;	0.0565032	0.259259	0.151515	0.132075	0.105882	0.08	0.0662651	0.0201005	0
R09285/3.5.3A3/;	4/3.5.1A1;	0.0565032	0.259259	0.151515	0.115385	0.0930233	0.0873016	0.0662651	0.0201005	0.00401606
R09661(r)/3.5.3A3(rev)/3.5.99.8;	4/3.5.1A1;	0.0564356	0.259259	0.117647	0.132075	0.111111	0.0820896	0.0677966	0.0271493	0
R07301(r)/3.5.1A1(rev)/3.5.1.85;	4/3.5.1A1;	0.0561798	0.307692	0.1875	0.0784314	0.0384615	0.0535714	0.0466667	0.0418848	0.032
R07301(r)/3.5.1A1(rev)/3.5.1.85;	4/3.5.1A1;	0.0561798	0.307692	0.1875	0.0784314	0.0384615	0.0535714	0.0466667	0.0418848	0.032
R01424/3.5.1A4/3.5.1.32;	4/3.5.1A1;	0.0561441	0.307692	0.225806	0.18	0.144578	0.057377	0.0432099	0.0145631	0
R01424/3.5.1A1/3.5.1.32;	4/3.5.1A1;	0.0561441	0.307692	0.225806	0.18	0.144578	0.057377	0.0432099	0.0145631	0
R01424/3.5.1A4/3.5.1.32;	4/3.5.1A1;	0.0561441	0.307692	0.225806	0.18	0.144578	0.057377	0.0432099	0.0145631	0
R01424/3.5.1A1/3.5.1.32;	4/3.5.1A1;	0.0561441	0.307692	0.225806	0.18	0.144578	0.057377	0.0432099	0.0145631	0
R04587/3.5.1A1/3.5.1.108;	4/3.5.1A1;	0.0561224	0.307692	0.225806	0.163265	0.1	0.075	0.0465116	0.0230415	0.00701754
R04587/3.5.1A4/3.5.1.108;	4/3.5.1A1;	0.0561224	0.307692	0.225806	0.163265	0.1	0.075	0.0465116	0.0230415	0.00701754
R11622/3.5.1A1/3.5.1.127;	4/3.5.1A1;	0.0560652	0.307692	0.225806	0.156863	0.135802	0.0645161	0.0411765	0.0136986	0.0107527
R11622/3.5.1A4/3.5.1.127;	4/3.5.1A1;	0.0560652	0.307692	0.225806	0.156863	0.135802	0.0645161	0.0411765	0.0136986	0.0107527
R01425/3.5.1A4/3.5.1.40;	4/3.5.1A1;	0.0555556	0.307692	0.225806	0.18	0.120482	0.0655738	0.0365854	0.0241546	0
R01425/3.5.1A1/3.5.1.40;	4/3.5.1A1;	0.0555556	0.307692	0.225806	0.18	0.120482	0.0655738	0.0365854	0.0241546	0
R01425/3.5.1A4/3.5.1.40;	4/3.5.1A1;	0.0555556	0.307692	0.225806	0.18	0.120482	0.0655738	0.0365854	0.0241546	0
R01425/3.5.1A1/3.5.1.40;	4/3.5.1A1;	0.0555556	0.307692	0.225806	0.18	0.120482	0.0655738	0.0365854	0.0241546	0
R01992(r)/3.5.1A1(rev)/3.4.13.18,3.4.13.20;	4/3.5.1A1;	0.0554371	0.307692	0.1875	0.113208	0.121951	0.0840336	0.0306748	0.025	0.00760456
R11622(r)/3.5.1A1(rev)/3.5.1.127;	4/3.5.1A1;	0.0549898	0.307692	0.1875	0.0925926	0.108434	0.0731707	0.0350877	0.0277778	0.0180505
R03970/3.5.1A1(rev)/2.3.2.2;	4/3.5.1A1;	0.0544872	0.307692	0.1875	0.113208	0.121951	0.075	0.0363636	0.019802	0.0078125
R10687(r)/3.5.1A1(rev)/3.4.17.21;	4/3.5.1A1;	0.0544707	0.307692	0.1875	0.12963	0.139535	0.0866142	0.0224719	0.0147059	0.0075188
R01918/3.5.1A1/3.5.1.78;	4/3.5.1A1;	0.0543131	0.307692	0.225806	0.163265	0.144737	0.0775862	0.0306748	0.00961538	0.0037037
R01918/3.5.1A4/3.5.1.78;	4/3.5.1A1;	0.0543131	0.307692	0.225806	0.163265	0.144737	0.0775862	0.0306748	0.00961538	0.0037037
R05226/3.5.1A1(rev)/3.5.1.90;	4/3.5.1A1;	0.0535354	0.307692	0.1875	0.0961538	0.0987654	0.0677966	0.035503	0.0276498	0.020339
R00458/3.5.1A4/3.5.1.17;	4/3.5.1A1;	0.0532276	0.307692	0.225806	0.145833	0.0657895	0.045045	0.033557	0.026178	0.0199203
R00458/3.5.1A1/3.5.1.17;	4/3.5.1A1;	0.0532276	0.307692	0.225806	0.145833	0.0657895	0.045045	0.033557	0.026178	0.0199203
R05207(r)/3.5.1A4/;	4/3.5.1A1;	0.0531804	0.307692	0.225806	0.18	0.135802	0.0840336	0.035503	0	0
R05207(r)/3.5.1A1/;	4/3.5.1A1;	0.0531804	0.307692	0.225806	0.18	0.135802	0.0840336	0.035503	0	0
R03096/3.5.1A1/3.5.1.4;	4/3.5.1A1;	0.0530223	0.307692	0.16129	0.102041	0.05	0.0416667	0.0496894	0.0436893	0.0222222
R03579(r)/3.5.1A1(rev)/3.5.1.71;	4/3.5.1A1;	0.0530223	0.307692	0.1875	0.0961538	0.0853659	0.0598291	0.0308642	0.029703	0.0222222
R03093/3.5.5A1/3.5.5.1;	4/3.5.1A1;	0.0529158	0.307692	0.09375	0.04	0.0506329	0.0423729	0.0506329	0.055	0.0304183
R11021/3.5.1A1/3.5.1.118;	4/3.5.1A1;	0.0529046	0.307692	0.225806	0.18	0.135802	0.0826446	0.0352941	0	0
R11021/3.5.1A4/3.5.1.118;	4/3.5.1A1;	0.0529046	0.307692	0.225806	0.18	0.135802	0.0826446	0.0352941	0	0
R03975/3.5.1A4/3.5.1.24;	4/3.5.1A1;	0.0527983	0.307692	0.225806	0.163265	0.126582	0.0689655	0.04375	0.00961538	0
R03975/3.5.1A1/3.5.1.24;	4/3.5.1A1;	0.0527983	0.307692	0.225806	0.163265	0.126582	0.0689655	0.04375	0.00961538	0
R05835/3.5.1A1/3.5.1.24;	4/3.5.1A1;	0.052687	0.307692	0.225806	0.163265	0.126582	0.0689655	0.04375	0.00961538	0
R05835/3.5.1A4/3.5.1.24;	4/3.5.1A1;	0.052687	0.307692	0.225806	0.163265	0.126582	0.0689655	0.04375	0.00961538	0
R04486/3.5.1A4/3.5.1.24;	4/3.5.1A1;	0.052687	0.307692	0.225806	0.163265	0.126582	0.0689655	0.04375	0.00961538	0
R04486/3.5.1A1/3.5.1.24;	4/3.5.1A1;	0.052687	0.307692	0.225806	0.163265	0.126582	0.0689655	0.04375	0.00961538	0
R00411(r)/3.5.1A1(rev)/3.5.1.96;	4/3.5.1A1;	0.0524625	0.307692	0.1875	0.113208	0.121951	0.0840336	0.0239521	0.0152284	0.00775194
R00899/3.5.1A1/3.4.11.1,3.4.11.2,3.4.11.23;	4/3.5.1A1;	0.0523385	0.307692	0.225806	0.18	0.134146	0.0431034	0.0331126	0.0104167	0
R00899/3.5.1A4/3.4.11.1,3.4.11.2,3.4.11.23;	4/3.5.1A1;	0.0523385	0.307692	0.225806	0.18	0.134146	0.0431034	0.0331126	0.0104167	0
R09801/3.5.1A4/3.5.1.125;	4/3.5.1A1;	0.0520362	0.307692	0.225806	0.163265	0.131579	0.0619469	0.04	0	0
R09801/3.5.1A1/3.5.1.125;	4/3.5.1A1;	0.0520362	0.307692	0.225806	0.163265	0.131579	0.0619469	0.04	0	0
R09536/3.5.1A1/3.5.1.99;	4/3.5.1A1;	0.0519911	0.307692	0.225806	0.163265	0.101266	0.0521739	0.0324675	0.0153846	0.00784314
R09536/3.5.1A4/3.5.1.99;	4/3.5.1A1;	0.0519911	0.307692	0.225806	0.163265	0.101266	0.0521739	0.0324675	0.0153846	0.00784314
R03096(r)/3.5.1A1(rev)/3.5.1.4;	4/3.5.1A1;	0.0519068	0.307692	0.125	0.0588235	0.05	0.0504202	0.0496894	0.0436893	0.0260223
R04951/3.5.1A1/3.4.11.1,3.4.11.2,3.4.11.23;	4/3.5.1A1;	0.0518764	0.307692	0.225806	0.18	0.134146	0.0423729	0.0322581	0.0103627	0
R04951/3.5.1A4/3.4.11.1,3.4.11.2,3.4.11.23;	4/3.5.1A1;	0.0518764	0.307692	0.225806	0.18	0.134146	0.0423729	0.0322581	0.0103627	0
R09680/3.5.1A1/3.5.1.101;	4/3.5.1A1;	0.0517621	0.307692	0.16129	0.142857	0.113924	0.0695652	0.0254777	0.0203046	0.00787402
R00488/3.5.1A4/3.5.1.15;	4/3.5.1A1;	0.0517435	0.307692	0.225806	0.163265	0.131579	0.0608696	0.0397351	0	0
R00488/3.5.1A1/3.5.1.15;	4/3.5.1A1;	0.0517435	0.307692	0.225806	0.163265	0.131579	0.0608696	0.0397351	0	0
R00682(r)/3.5.1A1(rev)/3.5.1.57;	4/3.5.1A1;	0.0516685	0.307692	0.125	0.0769231	0.0617284	0.0347826	0.0448718	0.0346535	0.0339623
R03421(r)/3.5.1A1(rev)/3.5.1.26;	4/3.5.1A1;	0.0515873	0.307692	0.1875	0.0925926	0.0804598	0.0681818	0.0391061	0.0229358	0.0178571
R00911(r)/3.5.1A1(rev)/3.4.13.4;	4/3.5.1A1;	0.05131	0.307692	0.1875	0.113208	0.108434	0.059322	0.0320513	0.0205128	0.00790514
R08874/3.5.1A4/;	4/3.5.1A1;	0.051168	0.307692	0.225806	0.163265	0.131579	0.0619469	0.0384615	0	0
R08874/3.5.1A1/;	4/3.5.1A1;	0.051168	0.307692	0.225806	0.163265	0.131579	0.0619469	0.0384615	0	0
R04174/3.5.1A1/3.5.1.17;	4/3.5.1A1;	0.0508475	0.307692	0.225806	0.145833	0.0657895	0.045045	0.033557	0.0208333	0.015873
R04174/3.5.1A4/3.5.1.17;	4/3.5.1A1;	0.0508475	0.307692	0.225806	0.145833	0.0657895	0.045045	0.033557	0.0208333	0.015873
R03579(r)/3.5.1A1(rev)/3.5.1.71;	4/3.5.1A1;	0.0507937	0.307692	0.1875	0.0961538	0.0853659	0.0598291	0.0308642	0.0246305	0.0184502
R07419/3.5.1A4/3.5.1.94;	4/3.5.1A1;	0.0507012	0.307692	0.225806	0.163265	0.101266	0.0775862	0.030303	0.00985222	0
R07419(r)/3.5.1A1(rev)/3.5.1.94;	4/3.5.1A1;	0.0507012	0.307692	0.1875	0.0961538	0.0740741	0.0683761	0.0429448	0.0199005	0.0117647
R07419/3.5.1A1/3.5.1.94;	4/3.5.1A1;	0.0507012	0.307692	0.225806	0.163265	0.101266	0.0775862	0.030303	0.00985222	0
R00988/3.5.1A1/3.5.1.9;	4/3.5.1A1;	0.05	0.307692	0.16129	0.104167	0.0897436	0.0508475	0.038961	0.0257732	0.0119522
R00988/3.5.1A4/3.5.1.9;	4/3.5.1A1;	0.05	0.307692	0.16129	0.104167	0.0897436	0.0508475	0.038961	0.0257732	0.0119522
R04911/3.5.1A4/3.5.1.9;	4/3.5.1A1;	0.0499457	0.307692	0.16129	0.104167	0.0759494	0.0508475	0.0440252	0.03	0.0115385
R04911/3.5.1A1/3.5.1.9;	4/3.5.1A1;	0.0499457	0.307692	0.16129	0.104167	0.0759494	0.0508475	0.0440252	0.03	0.0115385
R05055/3.5.1A4/;	4/3.5.1A1;	0.0498938	0.307692	0.225806	0.18	0.134146	0.0423729	0.0314465	0.00966184	0
R05055/3.5.1A1/;	4/3.5.1A1;	0.0498938	0.307692	0.225806	0.18	0.134146	0.0423729	0.0314465	0.00966184	0
R02474(r)/3.5.1A1(rev)/3.5.1.22;	4/3.5.1A1;	0.0494092	0.307692	0.1875	0.113208	0.104651	0.0634921	0.0253165	0.0153061	0.00787402
R00682(r)/3.5.1A1(rev)/3.5.1.57;	4/3.5.1A1;	0.0494092	0.307692	0.125	0.0769231	0.0617284	0.0347826	0.0448718	0.0346535	0.0262172
R01493,R01494/3.5.1A1/3.5.1.23;	4/3.5.1A1;	0.0491071	0.307692	0.151515	0.0961538	0.0886076	0.0526316	0.0326797	0.0210526	0.0160643
R01493,R01494/3.5.1A4/3.5.1.23;	4/3.5.1A1;	0.0491071	0.307692	0.151515	0.0961538	0.0886076	0.0526316	0.0326797	0.0210526	0.0160643
R08707(r)/3.5.1A1(rev)/3.5.1.52;	4/3.5.1A1;	0.0490857	0.307692	0.1875	0.0925926	0.0804598	0.0592593	0.037037	0.021645	0.0175439
R08060/3.5.1A1/1.2.7.12;	4/3.5.1A1;	0.0490524	0.307692	0.16129	0.0851064	0.0789474	0.0535714	0.0460526	0.0253807	0.0117188
R08060/3.5.1A4/1.2.7.12;	4/3.5.1A1;	0.0490524	0.307692	0.16129	0.0851064	0.0789474	0.0535714	0.0460526	0.0253807	0.0117188
R02733(r)/3.5.1A1(rev)/3.5.1.47;	4/3.5.1A1;	0.0488346	0.307692	0.1875	0.0961538	0.0886076	0.0526316	0.025974	0.0208333	0.015873
R04911(r)/3.5.1A1(rev)/3.5.1.9;	4/3.5.1A1;	0.0488069	0.307692	0.125	0.0816327	0.0759494	0.0598291	0.0506329	0.03	0.00766284
R03096(r)/3.5.1A1(rev)/3.5.1.4;	4/3.5.1A1;	0.0485744	0.307692	0.125	0.0588235	0.05	0.0504202	0.0432099	0.0386473	0.0222222
R07303(r)/3.5.1A1(rev)/3.5.1.91;	4/3.5.1A1;	0.0484234	0.307692	0.125	0.0625	0.0649351	0.0535714	0.0397351	0.0314136	0.0199203
R07303(r)/3.5.1A1(rev)/3.5.1.91;	4/3.5.1A1;	0.0484234	0.307692	0.125	0.0625	0.0649351	0.0535714	0.0397351	0.0314136	0.0199203
R03093/3.5.5A1/3.5.5.1;	4/3.5.1A1;	0.0483871	0.307692	0.09375	0.04	0.0506329	0.0423729	0.0506329	0.0445545	0.0226415
R03975(r)/3.5.1A1(rev)/3.5.1.24;	4/3.5.1A1;	0.0483701	0.307692	0.1875	0.0961538	0.0987654	0.0689655	0.0308642	0.0194175	0.00724638
R00494(r)/3.5.1A1(rev)/3.4.19.13;	4/3.5.1A1;	0.0483193	0.307692	0.1875	0.113208	0.0823529	0.0661157	0.0421687	0.0144231	0.00383142
R04486(r)/3.5.1A1(rev)/3.5.1.24;	4/3.5.1A1;	0.0482686	0.307692	0.1875	0.0961538	0.0987654	0.0689655	0.0308642	0.0194175	0.00719424
R05835(r)/3.5.1A1(rev)/3.5.1.24;	4/3.5.1A1;	0.0482686	0.307692	0.1875	0.0961538	0.0987654	0.0689655	0.0308642	0.0194175	0.00719424
R04639/3.5.4A4/3.5.4.16;	4/3.5.1A1;	0.0481203	0.3125	0.238095	0.164384	0.107438	0.0574713	0.0208333	0.0103448	0.0027933
R01959(r)/3.5.1A1(rev)/3.5.1.9;	4/3.5.1A1;	0.0480874	0.307692	0.125	0.0816327	0.0759494	0.0598291	0.0451613	0.030303	0.00772201
R03916(r)/3.5.1A1(rev)/2.3.2.2;	4/3.5.1A1;	0.0480167	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0419162	0.0142857	0.00381679
R02286(r)/3.5.3A2(rev)/3.5.3.13;	4/3.5.1A1;	0.0477778	0.214286	0.16129	0.125	0.128205	0.0884956	0.0320513	0.00515464	0
R05207/3.5.1A1(rev)/;	4/3.5.1A1;	0.0477178	0.307692	0.1875	0.113208	0.0952381	0.0661157	0.035503	0.014218	0.00373134
R02276/3.5.1A4/3.5.1.63;	4/3.5.1A1;	0.0475113	0.307692	0.225806	0.145833	0.0657895	0.045045	0.033557	0.015544	0.008
R02276/3.5.1A1/3.5.1.63;	4/3.5.1A1;	0.0475113	0.307692	0.225806	0.145833	0.0657895	0.045045	0.033557	0.015544	0.008
R11021(r)/3.5.1A1(rev)/3.5.1.118;	4/3.5.1A1;	0.0474716	0.307692	0.1875	0.113208	0.0952381	0.0650407	0.0352941	0.014218	0.0037037
R10617(r)/3.5.1A1(rev)/3.5.1.115;	4/3.5.1A1;	0.0473485	0.307692	0.1875	0.12963	0.111111	0.0671642	0.0268817	0.0128755	0.00664452
R11792(r)/3.5.1A1(rev)/3.4.19.16;	4/3.5.1A1;	0.0471311	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0138889	0.0037037
R11795(r)/3.5.1A1(rev)/3.4.19.16;	4/3.5.1A1;	0.0470348	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0138889	0.00367647
R11795(r)/3.5.1A1(rev)/3.4.19.16;	4/3.5.1A1;	0.0470348	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0138889	0.00367647
R11793(r)/3.5.1A1(rev)/3.4.19.16;	4/3.5.1A1;	0.0470348	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0138889	0.00367647
R11793(r)/3.5.1A1(rev)/3.4.19.16;	4/3.5.1A1;	0.0470348	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0138889	0.00367647
R01166(r)/3.5.1A1(rev)/3.4.13.18,3.4.13.20;	4/3.5.1A1;	0.0469584	0.307692	0.1875	0.113208	0.108434	0.0583333	0.025	0.0149254	0.00381679
R01959/3.5.1A4/3.5.1.9;	4/3.5.1A1;	0.0469432	0.307692	0.16129	0.104167	0.0759494	0.0508475	0.0384615	0.0251256	0.00772201
R01959/3.5.1A1/3.5.1.9;	4/3.5.1A1;	0.0469432	0.307692	0.16129	0.104167	0.0759494	0.0508475	0.0384615	0.0251256	0.00772201
R09875(r)/3.5.1A1(rev)/3.4.19.14;	4/3.5.1A1;	0.0468909	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0137615	0.003663
R11794(r)/3.5.1A1(rev)/3.4.19.16;	4/3.5.1A1;	0.0467955	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0137615	0.00363636
R11794(r)/3.5.1A1(rev)/3.4.19.16;	4/3.5.1A1;	0.0467955	0.307692	0.1875	0.113208	0.0823529	0.0650407	0.0409357	0.0137615	0.00363636
R03971/3.5.1A1(rev)/2.3.2.2;	4/3.5.1A1;	0.0466884	0.307692	0.1875	0.0961538	0.0740741	0.059322	0.0375	0.015	0.00793651
R04639(r)/3.5.4A4(rev)/3.5.4.16;	4/3.5.1A1;	0.0465465	0.3125	0.268293	0.164384	0.0983607	0.0454545	0.0208333	0.0103448	0.0027933
R00988(r)/3.5.1A1(rev)/3.5.1.9;	4/3.5.1A1;	0.0465116	0.307692	0.125	0.0816327	0.0897436	0.0508475	0.0322581	0.0257732	0.0119522
R04112/3.5.1A1/3.5.1.28;	4/3.5.1A1;	0.0463243	0.307692	0.225806	0.196078	0.13253	0.0495868	0.0235294	0	0
R04112/3.5.1A4/3.5.1.28;	4/3.5.1A1;	0.0463243	0.307692	0.225806	0.196078	0.13253	0.0495868	0.0235294	0	0
R04875/3.5.1A1/;	4/3.5.1A1;	0.0462671	0.307692	0.225806	0.150943	0.13253	0.0634921	0.0117647	0	0
R04875/3.5.1A4/;	4/3.5.1A1;	0.0462671	0.307692	0.225806	0.150943	0.13253	0.0634921	0.0117647	0	0
R09536(r)/3.5.1A1(rev)/3.5.1.99;	4/3.5.1A1;	0.0462046	0.307692	0.1875	0.0961538	0.0740741	0.0521739	0.0324675	0.0206186	0.00784314
R10553/3.5.1A1/3.5.1.114,3.5.1.14;	4/3.5.1A1;	0.0461192	0.307692	0.225806	0.163265	0.102564	0.0526316	0.0263158	0	0
R10553/3.5.1A4/3.5.1.114,3.5.1.14;	4/3.5.1A1;	0.0461192	0.307692	0.225806	0.163265	0.102564	0.0526316	0.0263158	0	0
R06940/3.5.1A1/;	4/3.5.1A1;	0.0460674	0.307692	0.16129	0.104167	0.0921053	0.0625	0.0328947	0.0154639	0.00398406
R06940/3.5.1A4/;	4/3.5.1A1;	0.0460674	0.307692	0.16129	0.104167	0.0921053	0.0625	0.0328947	0.0154639	0.00398406
R03288(r)/3.5.1A1(rev)/3.4.13.20,3.4.13.5;	4/3.5.1A1;	0.0455992	0.307692	0.1875	0.113208	0.108434	0.0583333	0.0246914	0.00985222	0.00378788
R03971(r)/3.5.1A1/2.3.2.2;	4/3.5.1A1;	0.0455531	0.307692	0.225806	0.163265	0.101266	0.059322	0.0246914	0	0
R03971(r)/3.5.1A4/2.3.2.2;	4/3.5.1A1;	0.0455531	0.307692	0.225806	0.163265	0.101266	0.059322	0.0246914	0	0
R09650/3.5.1A1/3.5.1.101;	4/3.5.1A1;	0.0454545	0.307692	0.16129	0.142857	0.113924	0.0695652	0.0254777	0	0
R03935(r)/3.5.1A1(rev)/3.4.13.4;	4/3.5.1A1;	0.0454054	0.307692	0.1875	0.113208	0.108434	0.059322	0.0189873	0.0101523	0.00387597
R00988/3.5.1A1/3.5.1.9;	4/3.5.1A1;	0.045354	0.307692	0.16129	0.104167	0.0759494	0.0420168	0.0322581	0.0257732	0.00793651
