,LCSBID
s_1516_p,1468008283
s_1519_p,1467908150
s_1520_c,1467877508
s_1520_e,1467877508
s_1520_v,1467877508
s_1523_lp,1468185817
s_1524_c,1467870792
s_1526_c,1467876613
s_1527_c,1467896559
s_1527_m,1467896559
s_1529_c,1467876312
s_1529_e,1467876312
s_1529_m,1467876312
s_1532_c,1467893118
s_1533_c,1467891769
s_1533_m,1467891769
s_1535_m,1467870427
s_1537_m,1468020242
s_1538_c,1467865718
s_1538_g,1467865718
s_1538_n,1467865718
s_1541_c,1467865910
s_1541_g,1467865910
s_1543_c,1467865910
s_1544_c,1467866112
s_1545_c,1467866945
s_1545_g,1467866945
s_1545_m,1467866945
s_1545_n,1467866945
s_1549_lp,1467903948
s_1550_c,1467866960
s_1550_e,1467866960
s_1552_c,1467866677
s_1552_e,1467866677
s_1554_c,1467876829
s_1555_c,1467872740
s_1556_c,1467869376
s_1556_e,1467869376
s_1558_c,1467877230
s_1559_c,1467866522
s_1559_m,1467866522
s_1561_c,1467889684
s_1561_m,1467889684
s_1563_c,1467883352
s_1563_e,1467883352
s_1565_c,1467873249
s_1566_c,1467870302
s_1566_e,1467870302
s_1568_ce,1467909444
s_1568_c,1467909444
s_1568_e,1467909444
s_1568_lp,1467909444
s_1576_c,1468182403
s_1577_c,1468183469
s_1578_c,1468182411
s_1579_c,1468182387
s_1582_c,
s_1583_c,
s_1583_m,
s_1585_c,
s_1585_m,
s_1587_c,
s_1587_m,
s_1589_c,
s_1590_c,
s_1591_c,
s_1591_m,
s_1593_c,
s_1594_c,
s_1594_m,
s_1596_c,
s_1596_m,
s_1598_c,
s_1598_m,
s_1600_c,
s_1600_m,
s_1602_c,
s_1602_m,
s_1604_c,
s_1604_m,
s_1606_c,
s_1607_c,
s_1608_c,
s_1608_m,
s_1610_c,
s_1610_m,
s_1612_c,
s_1612_m,
s_1614_c,
s_1614_m,
s_1616_c,1467869879
s_1616_m,1467869879
s_1616_n,1467869879
s_1616_p,1467869879
s_1620_c,1467869888
s_1620_m,1467869888
s_1620_n,1467869888
s_1620_p,1467869888
s_2763_c,1467882865
s_2764_c,1467916689
s_1845_m,1467867490
s_0122_e,1467907027
s_0662_e,1467909472
s_2770_m,1467911830
s_2771_m,1467911838
s_2772_m,1467911848
s_2773_m,1467911878
s_2774_m,1467911887
s_2775_m,1467904283
s_2776_m,1467911857
s_2777_m,1468008303
s_2778_m,
s_2779_m,1467911868
s_2780_m,1467911896
s_1073_erm,1467883918
s_1101_erm,1467866633
s_0793_erm,1469442031
s_0456_erm,1467865667
s_0529_erm,1467865652
s_0257_erm,1467908007
s_1176_erm,1467889952
s_0253_erm,1467907985
s_1302_erm,1467867611
s_0250_erm,1468008259
s_1454_erm,1467870680
s_2792_erm,1468182078
s_2793_erm,1467885719
s_2794_erm,1468182086
s_2795_erm,1468011272
s_2796_erm,1468182094
s_1479_erm,1468011282
s_0243_erm,1468095501
s_1212_erm,1467865578
s_1207_erm,1467865592
s_0054_erm,1467907997
s_0051_erm,1467907975
s_0229_erm,1468008271
s_2804_erm,1468182054
s_2805_erm,1468182062
s_2806_erm,1468182070
s_0045_erm,1468095493
s_0803_erm,1467879801
s_1519_erm,1467908150
s_2810_erm,1467908137
s_1516_erm,1468008283
s_2812_erm,
s_2813_erm,1468291433
s_2814_erm,
s_1513_erm,1468185516
s_0816_erm,1468185453
s_1275_erm,1467865610
s_1203_erm,1467865563
s_2819_erm,1468050008
s_1198_erm,1467865544
s_1262_erm,1467871766
s_2822_e,1467868804
s_2824_e,1467881737
s_1260_e,1467873776
s_2822_c,1467868804
s_2824_c,1467881737
s_0434_erm,1467865531
s_1065_erm,1467890574
s_0423_erm,1467865783
s_0633_erm,1467865687
s_1161_erm,1467917663
s_1286_erm,1467868847
s_1293_erm,1467933773
s_1449_erm,1467881276
s_1260_erm,1467873776
s_0434_lp,1467865531
s_1065_lp,1467890574
s_0423_lp,1467865783
s_1073_lp,1467883918
s_1161_lp,1467917663
s_1176_lp,1467889952
s_1286_lp,1467868847
s_1302_lp,1467867611
s_1293_lp,1467933773
s_2819_lp,1468050008
s_1449_lp,1467881276
s_1454_lp,1467870680
s_1260_lp,1467873776
s_1262_lp,1467871766
s_2819_p,1468050008
s_1260_p,1467873776
s_0434_ce,1467865531
s_0529_ce,1467865652
s_2858_ce,1467917680
s_0423_ce,1467865783
s_0633_ce,1467865687
s_2793_ce,1467885719
s_2862_ce,1467932854
s_2795_ce,1468011272
s_1085_ce,1467933316
s_1479_ce,1468011282
s_0507_ce,1468132043
s_0816_ce,1468185453
s_2862_erm,1467932854
s_1085_erm,1467933316
s_0507_erm,1468132043
s_2862_lp,1467932854
s_2795_lp,1468011272
s_1085_lp,1467933316
s_1479_lp,1468011282
s_0507_lp,1468132043
s_0816_lp,1468185453
s_2819_c,1468050008
s_2793_c,1467885719
s_2793_p,1467885719
s_2795_c,1468011272
s_2795_p,1468011272
s_2822_p,1467868804
s_2824_p,1467881737
s_2884_p,1467867373
s_2885_p,1467908112
s_2886_p,1467875551
s_2887_p,1467908124
s_2888_p,1467908186
s_2812_p,
s_2813_p,1468291433
s_2814_p,
s_2892_p,
s_2893_p,
s_2894_p,
s_2895_p,
s_2896_p,
s_2897_p,1467885799
s_2898_p,1468355272
s_2899_p,
s_2900_p,1468265688
s_2901_p,
s_2902_p,1467878105
s_2903_p,1467908086
s_2904_p,1467908062
s_2905_p,1468182054
s_2906_p,1468182062
s_2907_p,1468182070
s_2908_p,
s_2909_p,
s_2910_p,
s_2911_p,
s_2912_p,
s_2913_p,
s_0367_p,1467869780
s_2915_p,1467908099
s_2916_p,1467908075
s_2792_p,1468182078
s_2794_p,1468182086
s_2796_p,1468182094
s_2920_p,
s_2921_p,
s_2922_p,
s_2923_p,
s_2924_p,
s_2925_p,
s_2926_p,
s_2927_p,1467892493
s_2928_p,
s_2929_p,
s_2930_p,
s_2931_p,
s_2932_p,1467908217
s_2933_p,
s_0767_erm,1467866778
s_2935_erm,1467900133
s_2936_erm,
s_2937_erm,
s_2938_erm,
s_0629_erm,1467867028
s_2940_erm,1467878601
s_2941_erm,1468291449
s_2942_erm,1467898626
s_2943_erm,1467897335
s_2935_lp,1467900133
s_2936_lp,
s_2937_lp,
s_2938_lp,
s_2940_lp,1467878601
s_2941_lp,1468291449
s_2942_lp,1467898626
s_2943_lp,1467897335
s_1212_lp,1467865578
s_1207_lp,1467865592
s_2954_erm,1468286576
s_2955_erm,1467986477
s_2956_erm,
s_2957_erm,
s_2958_erm,
s_2959_erm,1468098218
s_2960_erm,
s_2961_erm,
s_2955_lp,1467986477
s_2957_lp,
s_2959_lp,1468098218
s_2961_lp,
s_1322_erm,1467865636
s_2967_erm,1468334898
s_2968_erm,
s_2969_erm,
s_2970_erm,
s_2971_erm,
s_2972_erm,1468098522
s_2973_erm,
s_2974_erm,
s_2954_vm,1468286576
s_0803_vm,1467879801
s_1322_vm,1467865636
s_2967_vm,1468334898
s_2955_vm,1467986477
s_2968_vm,
s_2956_vm,
s_2969_vm,
s_2957_vm,
s_2970_vm,
s_2958_vm,
s_2971_vm,
s_2959_vm,1468098218
s_2972_vm,1468098522
s_2960_vm,
s_2973_vm,
s_2961_vm,
s_2974_vm,
s_2954_gm,1468286576
s_0803_gm,1467879801
s_1322_gm,1467865636
s_2967_gm,1468334898
s_2955_gm,1467986477
s_2968_gm,
s_2956_gm,
s_2969_gm,
s_2957_gm,
s_2970_gm,
s_2958_gm,
s_2971_gm,
s_2959_gm,1468098218
s_2972_gm,1468098522
s_2960_gm,
s_2973_gm,
s_2961_gm,
s_2974_gm,
s_3011_erm,1468341944
s_3012_erm,
s_3013_erm,
s_3014_erm,
s_3015_erm,
s_3016_erm,1468359766
s_3017_erm,
s_3018_erm,
s_3019_erm,
s_3020_erm,
s_3021_erm,1468298698
s_3022_erm,
s_3023_erm,
s_3024_erm,
s_3025_erm,
s_3026_erm,
s_3027_erm,
s_3028_erm,
s_3029_erm,
s_3030_erm,
s_3031_erm,
s_3032_erm,
s_3033_erm,
s_3034_erm,
s_3035_erm,
s_3036_erm,
s_3037_erm,
s_3038_erm,
s_3039_erm,
s_3040_erm,
s_3041_erm,
s_3042_erm,
s_2967_lp,1468334898
s_3011_lp,1468341944
s_2968_lp,
s_3012_lp,
s_2969_lp,
s_3013_lp,
s_2970_lp,
s_3014_lp,
s_2971_lp,
s_3015_lp,
s_2972_lp,1468098522
s_3016_lp,1468359766
s_2973_lp,
s_3017_lp,
s_2974_lp,
s_3018_lp,
s_3019_lp,
s_3020_lp,
s_3021_lp,1468298698
s_3022_lp,
s_3023_lp,
s_3024_lp,
s_3025_lp,
s_3026_lp,
s_3027_lp,
s_3028_lp,
s_3029_lp,
s_3030_lp,
s_3031_lp,
s_3032_lp,
s_3033_lp,
s_3034_lp,
s_3035_lp,
s_3036_lp,
s_3037_lp,
s_3038_lp,
s_3039_lp,
s_3040_lp,
s_3041_lp,
s_3042_lp,
s_0539_erm,1467866360
s_3084_erm,
s_3085_erm,1468368106
s_3086_erm,
s_3087_erm,
s_3088_erm,1467986510
s_3089_erm,
s_3090_erm,
s_3091_erm,
s_2954_mm,1468286576
s_0539_mm,1467866360
s_0793_mm,1469442031
s_0633_mm,1467865687
s_3084_mm,
s_2956_mm,
s_3085_mm,1468368106
s_2958_mm,
s_3086_mm,
s_2960_mm,
s_3087_mm,
s_2955_mm,1467986477
s_3088_mm,1467986510
s_2957_mm,
s_3089_mm,
s_1039_erm,1467866388
s_0526_erm,1467866276
s_3109_erm,
s_3110_erm,
s_3111_erm,
s_3112_erm,
s_3113_erm,
s_3114_erm,
s_3115_erm,
s_3116_erm,1468212541
s_1153_erm,1467867385
s_3118_erm,
s_3119_erm,
s_3120_erm,
s_3121_erm,
s_3122_erm,1467986467
s_3123_erm,
s_3124_erm,
s_3125_erm,
s_3126_erm,
s_3127_erm,
s_3109_mm,
s_0456_mm,1467865667
s_3130_mm,
s_3110_mm,
s_3132_mm,
s_3111_mm,
s_3134_mm,
s_3112_mm,
s_3136_mm,
s_3113_mm,
s_3138_mm,
s_3114_mm,
s_3140_mm,
s_3115_mm,
s_3142_mm,
s_3116_mm,1468212541
s_3144_mm,
s_3109_gm,
s_0793_gm,1469442031
s_0456_gm,1467865667
s_3130_gm,
s_3110_gm,
s_3132_gm,
s_3111_gm,
s_3134_gm,
s_3112_gm,
s_3136_gm,
s_3113_gm,
s_3138_gm,
s_3114_gm,
s_3140_gm,
s_3115_gm,
s_3142_gm,
s_3116_gm,1468212541
s_3144_gm,
s_3109_vm,
s_0793_vm,1469442031
s_0456_vm,1467865667
s_3130_vm,
s_3110_vm,
s_3132_vm,
s_3111_vm,
s_3134_vm,
s_3112_vm,
s_3136_vm,
s_3113_vm,
s_3138_vm,
s_3114_vm,
s_3140_vm,
s_3115_vm,
s_3142_vm,
s_3116_vm,1468212541
s_3144_vm,
s_3130_erm,
s_1416_erm,382536806
s_1413_erm,1467865798
s_3184_erm,
s_3132_erm,
s_3186_erm,
s_3134_erm,
s_3188_erm,
s_3136_erm,
s_3190_erm,
s_3138_erm,
s_3192_erm,
s_3140_erm,
s_3194_erm,
s_3142_erm,
s_3196_erm,
s_3144_erm,
s_3198_erm,
s_3199_erm,
s_3200_erm,
s_3201_erm,
s_3202_erm,
s_3203_erm,
s_3204_erm,
s_3205_erm,
s_3206_erm,
s_3207_erm,
s_3208_erm,
s_3209_erm,1468346691
s_3210_erm,1468346715
s_3211_erm,
s_3212_erm,1468337716
s_3213_erm,1468098297
s_3214_erm,
s_0467_erm,1467867043
s_0474_erm,1467872423
s_0469_erm,1467869473
s_0767_mm,1467866778
s_0526_mm,1467866276
s_3220_mm,
s_3221_mm,
s_3222_mm,
s_3223_mm,
s_3224_mm,
s_3225_mm,
s_0803_mm,1467879801
s_3227_mm,
s_1322_mm,1467865636
s_3229_mm,
s_3230_mm,
s_3231_mm,
s_3232_mm,
s_3233_mm,
s_3234_mm,
s_3235_mm,
s_3236_mm,
s_3237_mm,
s_3238_mm,
s_3239_mm,
s_3240_mm,
s_3241_mm,
s_3242_mm,
s_3243_mm,
s_3244_mm,
s_3245_mm,
s_3246_mm,
s_3247_mm,
s_3248_mm,
s_3249_mm,
s_3250_mm,
s_3251_mm,
s_3252_mm,
s_3253_mm,
s_3254_mm,
s_3255_mm,
s_3256_mm,
s_3257_mm,
s_3258_mm,
s_3259_mm,
s_3260_mm,
s_3261_mm,
s_3262_mm,
s_3263_mm,
s_3264_mm,
s_3265_mm,
s_3266_mm,
s_3267_mm,
s_3268_mm,
s_3269_mm,
s_3270_mm,
s_1286_mm,1467868847
s_3272_mm,
s_3273_mm,
s_3274_mm,
s_3275_mm,
s_3276_mm,
s_1449_mm,1467881276
s_3278_mm,
s_3279_mm,
s_3280_mm,
s_3281_mm,
s_3282_mm,
s_3283_mm,
s_3284_mm,
s_3285_mm,
s_3286_mm,
s_3287_mm,
s_3288_mm,
s_3289_mm,
s_3290_mm,
s_3291_mm,
s_3292_mm,
s_3293_mm,
s_3294_mm,
s_3295_mm,
s_3207_mm,
s_3297_mm,
s_3208_mm,
s_3299_mm,
s_3209_mm,1468346691
s_3301_mm,
s_3210_mm,1468346715
s_3303_mm,1467899329
s_3211_mm,
s_3212_mm,1468337716
s_3213_mm,1468098297
s_3214_mm,
s_3308_mm,
s_3309_mm,
s_3310_mm,
s_3311_mm,
s_3312_mm,
s_3313_mm,
s_3314_mm,
s_3315_mm,
s_3316_mm,
s_3317_mm,
s_3318_mm,
s_3319_mm,
s_2819_mm,1468050008
s_0529_mm,1467865652
s_1262_mm,1467871766
s_3118_ce,
s_0394_ce,1467865623
s_3325_ce,
s_3119_ce,
s_3327_ce,
s_3120_ce,
s_3329_ce,
s_3121_ce,
s_3331_ce,
s_3122_ce,1467986467
s_3333_ce,
s_3123_ce,
s_3335_ce,
s_3124_ce,
s_3337_ce,
s_3125_ce,
s_3339_ce,
s_3118_vm,
s_0434_vm,1467865531
s_0394_vm,1467865623
s_3325_vm,
s_3119_vm,
s_3327_vm,
s_3120_vm,
s_3329_vm,
s_3121_vm,
s_3331_vm,
s_3122_vm,1467986467
s_3333_vm,
s_3123_vm,
s_3335_vm,
s_3124_vm,
s_3337_vm,
s_3125_vm,
s_3339_vm,
s_3118_gm,
s_0434_gm,1467865531
s_0394_gm,1467865623
s_3325_gm,
s_3119_gm,
s_3327_gm,
s_3120_gm,
s_3329_gm,
s_3121_gm,
s_3331_gm,
s_3122_gm,1467986467
s_3333_gm,
s_3123_gm,
s_3335_gm,
s_3124_gm,
s_3337_gm,
s_3125_gm,
s_3339_gm,
s_3118_n,
s_3325_n,
s_3119_n,
s_3327_n,
s_3120_n,
s_3329_n,
s_3121_n,
s_3331_n,
s_3122_n,1467986467
s_3333_n,
s_3123_n,
s_3335_n,
s_3124_n,
s_3337_n,
s_3125_n,
s_3339_n,
s_3392_vm,
s_3393_vm,
s_3394_vm,
s_3395_vm,
s_3396_vm,
s_3397_vm,
s_3398_vm,
s_3399_vm,
s_3400_n,
s_3401_n,
s_3402_n,
s_3403_n,
s_3404_n,
s_3405_n,
s_3406_n,
s_3407_n,
s_3400_ce,
s_3401_ce,
s_3402_ce,
s_3403_ce,
s_3404_ce,
s_3405_ce,
s_3406_ce,
s_3407_ce,
s_3416_vm,
s_3417_vm,
s_3418_vm,
s_3419_vm,
s_3420_vm,
s_3421_vm,
s_3422_vm,
s_3423_vm,
s_3424_erm,
s_3425_erm,
s_3426_erm,
s_3427_erm,
s_3297_erm,
s_3299_erm,
s_3301_erm,
s_3303_erm,1467899329
s_0657_erm,1468004597
s_3433_erm,1468182299
s_3434_erm,1468182307
s_0699_erm,1467903592
s_3436_erm,1468182331
s_3437_erm,1468182339
s_1059_erm,1467882950
s_3439_erm,1468182355
s_3440_erm,1468182363
s_0665_erm,1467882645
s_3442_erm,1468182315
s_3443_erm,1468182323
s_1568_erm,1467909444
s_3445_erm,1468182371
s_3446_erm,1468182379
s_1432_erm,1467873383
s_3207_ce,
s_0803_ce,1467879801
s_3297_ce,
s_1293_ce,1467933773
s_3208_ce,
s_3299_ce,
s_3209_ce,1468346691
s_3301_ce,
s_3210_ce,1468346715
s_3303_ce,1467899329
s_3211_ce,
s_1260_ce,1467873776
s_3212_ce,1468337716
s_3213_ce,1468098297
s_3214_ce,
s_1286_ce,1467868847
s_1449_ce,1467881276
s_3130_ce,
s_3424_ce,
s_3132_ce,
s_3425_ce,
s_3134_ce,
s_3426_ce,
s_3136_ce,
s_3427_ce,
s_3138_ce,
s_3140_ce,
s_3142_ce,
s_3144_ce,
s_3477_ce,1467878992
s_3109_ce,
s_3479_ce,
s_3110_ce,
s_3481_ce,
s_3111_ce,
s_3483_ce,
s_3112_ce,
s_3485_ce,
s_3113_ce,
s_3114_ce,
s_3115_ce,
s_3116_ce,1468212541
s_3490_ce,1469340755
s_3491_ce,
s_3492_ce,
s_3493_ce,
s_3494_ce,
s_0079_ce,1467878908
s_3400_c,
s_2967_c,1468334898
s_0125_c,1467879075
s_3401_c,
s_2969_c,
s_3402_c,
s_2971_c,
s_3403_c,
s_2973_c,
s_3404_c,
s_2968_c,
s_3405_c,
s_2970_c,
s_3406_c,
s_2972_c,1468098522
s_3407_c,
s_2974_c,
s_2967_n,1468334898
s_2969_n,
s_2971_n,
s_2973_n,
s_2968_n,
s_2970_n,
s_2972_n,1468098522
s_2974_n,
s_2967_mm,1468334898
s_2969_mm,
s_2971_mm,
s_2973_mm,
s_2968_mm,
s_2970_mm,
s_2954_ce,1468286576
s_2956_ce,
s_2958_ce,
s_2960_ce,
s_2955_ce,1467986477
s_2957_ce,
s_2959_ce,1468098218
s_2961_ce,
s_3392_ce,
s_1322_ce,1467865636
s_3393_ce,
s_3394_ce,
s_3395_ce,
s_3396_ce,
s_3397_ce,
s_3398_ce,
s_3399_ce,
s_3392_c,
s_3118_c,
s_3393_c,
s_3119_c,
s_3394_c,
s_3120_c,
s_3395_c,
s_3121_c,
s_3396_c,
s_3122_c,1467986467
s_3397_c,
s_3123_c,
s_3398_c,
s_3124_c,
s_3399_c,
s_3125_c,
s_3392_erm,
s_3393_erm,
s_3394_erm,
s_3395_erm,
s_3396_erm,
s_3397_erm,
s_3398_erm,
s_3399_erm,
s_3392_gm,
s_3393_gm,
s_3394_gm,
s_3395_gm,
s_3396_gm,
s_3397_gm,
s_3398_gm,
s_3399_gm,
s_3325_c,
s_3327_c,
s_3329_c,
s_3331_c,
s_3333_c,
s_3335_c,
s_3337_c,
s_3339_c,
s_3325_erm,
s_3327_erm,
s_3329_erm,
s_3331_erm,
s_3333_erm,
s_3335_erm,
s_3337_erm,
s_3339_erm,
s_3416_ce,
s_3417_ce,
s_3418_ce,
s_3419_ce,
s_3420_ce,
s_3421_ce,
s_3422_ce,
s_3423_ce,
s_3416_c,
s_3417_c,
s_3418_c,
s_3419_c,
s_3420_c,
s_3421_c,
s_3422_c,
s_3423_c,
s_3400_erm,
s_3401_erm,
s_3402_erm,
s_3403_erm,
s_3404_erm,
s_3405_erm,
s_3406_erm,
s_3407_erm,
s_3616_vm,
s_3617_vm,
s_3618_vm,
s_3619_vm,
s_3620_vm,1467986489
s_3621_vm,
s_3622_vm,
s_3623_vm,
s_3616_gm,
s_3617_gm,
s_3618_gm,
s_3619_gm,
s_3620_gm,1467986489
s_3621_gm,
s_3622_gm,
s_3623_gm,
s_2935_c,1467900133
s_3633_c,
s_2936_c,
s_3635_c,
s_2937_c,
s_3637_c,
s_2938_c,
s_3639_c,
s_2935_vm,1467900133
s_3633_vm,
s_2936_vm,
s_3635_vm,
s_2937_vm,
s_3637_vm,
s_2938_vm,
s_3639_vm,
s_2935_gm,1467900133
s_3633_gm,
s_2936_gm,
s_3635_gm,
s_2937_gm,
s_3637_gm,
s_2938_gm,
s_3639_gm,
s_3443_lp,1468182323
s_0803_lp,1467879801
s_3442_lp,1468182315
s_3434_lp,1468182307
s_0657_lp,1468004597
s_3433_lp,1468182299
s_3437_lp,1468182339
s_3436_lp,1468182331
s_3440_lp,1468182363
s_1059_lp,1467882950
s_3439_lp,1468182355
s_3446_lp,1468182379
s_3445_lp,1468182371
s_3446_ce,1468182379
s_3445_ce,1468182371
s_3633_lp,
s_3635_lp,
s_3637_lp,
s_3639_lp,
s_2968_m,
s_3633_m,
s_1260_m,1467873776
s_2970_m,
s_3635_m,
s_2972_m,1468098522
s_3637_m,
s_2974_m,
s_3639_m,
s_0765_lp,1467867087
s_3424_lp,
s_3138_lp,
s_3425_lp,
s_3140_lp,
s_3426_lp,
s_3142_lp,
s_3427_lp,
s_3144_lp,
s_3207_lp,
s_3297_lp,
s_3208_lp,
s_3299_lp,
s_3209_lp,1468346691
s_3301_lp,
s_3210_lp,1468346715
s_3303_lp,1467899329
s_3211_lp,
s_3212_lp,1468337716
s_3213_lp,1468098297
s_3214_lp,
s_3130_lp,
s_3132_lp,
s_3134_lp,
s_3136_lp,
s_0672_erm,1569603116
s_1337_erm,631799096
s_1346_erm,1467867656
s_1351_erm,1467869969
s_1524_erm,1467870792
s_0811_c,1468003528
s_3715_e,1467871527
s_3716_e,1467868895
s_3717_c,1467871527
s_3718_c,1467868895
s_3719_c,
s_3720_c,
s_3721_g,
s_3721_c,
s_0859_c,
s_0892_c,
s_1114_c,1569592576
s_3726_er,
s_3726_c,
s_3728_er,
s_3728_c,
s_3730_erm,
s_3730_c,
s_0620_erm,1467867772
s_0620_c,1467867772
s_3734_erm,
s_3734_c,
s_3736_mm,
s_3736_c,
s_3738_mm,
s_3738_c,
s_3740_c,
s_3741_c,
s_3742_c,
s_3743_c,
s_3744_c,
s_3745_c,
s_3746_c,
s_3747_c,
s_3748_m,1467867230
s_3749_m,1467887434
s_3750_c,1467874065
s_0020_n,1467871215
s_3750_n,1467874065
s_1203_n,1467865563
s_3754_m,1467892803
s_0999_m,1467866374
s_0747_m,1467887688
s_3757_v,1469389842
s_1029_v,1467866492
s_0955_v,1467866080
s_3760_c,1468168358
s_0402_c,1467869403
s_3762_c,1467871275
s_3763_c,1467888528
s_1544_er,1467866112
s_3765_er,1467903389
s_1538_er,1467865718
s_3767_er,
s_3768_c,1467867103
s_3769_p,1467868344
s_3770_p,1467869559
s_3771_er,
s_0563_er,1467865936
s_3773_er,
s_3774_er,
s_1437_v,1467879821
s_1373_v,1467868704
s_3777_v,1467879788
s_3777_c,1467879788
s_0553_v,1467866805
s_0558_v,1467865936
s_1545_er,1467866945
s_3782_c,1468093323
s_3782_e,1468093323
s_3784_m,
s_0981_m,1467866836
s_3786_m,
s_3787_er,1467868045
s_3787_erm,1467868045
s_3789_c,1469439750
s_3790_c,1469439657
s_3791_c,1467895518
s_3792_c,1467893455
s_3793_c,1467924724
s_3794_c,1467924631
s_3795_c,1467919272
s_3796_c,1467919284
s_3797_c,1467921003
s_3798_c,1467921016
s_3799_c,1467872290
s_3800_c,1467868131
s_3801_c,1468038977
s_3801_er,1468038977
s_3805_c,1467870443
s_3806_c,1467914354
s_3807_c,1467892817
s_1606_m,
s_1379_m,1467890709
s_3810_c,1467884369
s_3811_m,1468002169
s_3812_m,1467869105
s_3813_m,1467873714
s_3814_c,1467917177
s_3815_c,1467872597
s_3816_c,
s_3817_c,
s_1416_n,382536806
s_3816_n,
s_1413_n,1467865798
s_3817_n,
s_3822_c,1467866041
s_3822_er,1467866041
s_3824_er,
s_3825_er,
s_3824_m,
s_3825_m,
s_3828_c,1467880318
s_3829_c,1468043820
s_3830_er,60663065
s_0750_er,1467866214
s_3832_er,1467869030
s_3833_er,1467887964
s_3830_c,60663065
s_3832_c,1467869030
s_3833_c,1467887964
s_3837_c,1467892817
s_3838_v,1469427522
s_1003_v,1467866026
s_3840_v,1469426416
s_3841_c,1467899636
s_3830_p,60663065
s_0750_p,1467866214
s_3832_p,1467869030
s_3833_p,1467887964
s_3846_c,1467909303
s_3847_c,1467866475
s_3846_p,1467909303
s_0754_p,1467867240
s_3847_p,1467866475
s_3851_c,1467881589
s_3852_c,1467867103
s_3853_c,1467911795
s_3854_c,1467891085
s_3855_m,1467995326
s_3856_c,
s_3857_c,
s_3858_c,1467866617
s_3859_c,1467895584
s_3860_c,1467875485
s_3861_c,1467870443
s_3862_c,1467865936
s_3863_m,1467900231
s_3864_m,1467878555
s_3865_e,1467870194
s_3865_c,1467870194
s_3867_c,1467889339
s_3868_c,1467890667
s_3869_c,1467868740
s_3870_c,1467866320
s_3871_c,1467871778
s_3872_c,1467882380
s_3873_c,1467951492
s_3874_c,1467867945
s_3875_c,1467868971
s_3876_c,1467903437
s_3877_c,1467905357
s_0089_er,1467878612
s_3879_er,
s_3880_c,1467866535
s_0434_v,1467865531
s_3880_v,1467866535
s_0394_v,1467865623
s_3884_c,1467865680
s_3885_c,1468013248
s_3886_er,1467893076
s_3887_er,
s_3888_er,1467872910
s_3889_er,
s_0743_er,1467866821
s_3891_er,
s_0739_er,1467865994
s_3893_er,
s_3894_er,
s_3895_er,
s_3896_er,
s_3897_v,1468012875
s_0574_v,1467866763
s_3899_v,1467868986
s_3900_v,1467872733
s_3901_v,1467865936
s_3902_v,
s_3903_c,1468046839
s_3904_c,1467866388
s_1234_m,1467876560
s_0841_m,1467869221
s_3907_m,1467870736
s_3908_m,1467869119
s_3909_c,
s_3910_c,1468047860
s_3911_er,1467879115
s_3912_er,
s_3913_c,1467872033
s_3914_c,1467868777
s_3915_c,1467873917
s_3916_c,1468008479
s_3917_c,1467873736
s_3918_c,1467885810
s_3923_c,
s_3923_m,
s_0983_m,1467880428
s_3777_g,1467879788
s_3927_c,1467868246
s_3928_c,
s_3929_c,1467873459
s_3930_c,1467872796
s_3813_c,1467873714
s_3932_er,
s_0571_er,1467865936
s_3934_c,1468025099
s_3935_c,1467866704
s_3855_e,1467995326
s_3937_er,1467866070
s_3938_er,1467873493
s_3907_er,1467870736
s_3940_c,1467881666
s_3941_c,1467891958
s_3942_p,1468041778
s_3943_p,1468041788
s_3917_m,1467873736
s_3945_m,1468008464
s_3946_m,1468008489
s_3918_m,1467885810
s_3948_c,1467866662
s_3949_c,1467865936
s_3950_c,1467866763
s_3951_c,1467865936
s_3952_c,1467866763
s_3953_c,1467869737
s_3954_c,1467866805
s_3899_c,1467868986
s_3959_c,1467913950
s_3960_c,1467874744
s_3961_c,1467890488
s_3962_c,1467874918
s_3963_c,1467878141
s_3964_c,1467878476
s_3965_c,1467869957
s_3966_c,1467886786
s_3967_c,1467907204
s_3968_c,1467891732
s_3969_c,1467909544
s_3970_c,1467903809
s_3971_c,1467910973
s_3972_c,1467910983
s_3973_c,1467913450
s_3974_c,1467892516
s_3975_c,1467919639
s_3976_c,1467919650
s_3977_c,1467919639
s_3978_c,1467919650
s_3979_c,1467920964
s_3980_c,1467920976
s_3981_c,1467889823
s_3982_c,1467975299
s_3983_c,1467896227
s_3984_c,1468010991
s_3985_erm,1467875457
s_3985_gm,1467875457
s_0394_erm,1467865623
s_3988_c,1468295554
s_3989_er,
s_3990_er,
s_3991_c,1467870373
s_3992_c,1467879231
s_3993_er,
s_3994_er,
s_3995_er,
s_3996_er,
s_3997_c,1467867702
s_1466_c,1467866715
s_3999_c,1467868895
s_4000_c,1467870783
s_4001_er,
s_4002_er,
s_4003_er,
s_3909_m,
s_4005_m,1467907679
s_4006_m,
s_4007_m,
s_4008_m,
s_4009_m,1467879774
s_4010_m,1467910257
s_1469_m,1467970772
s_4012_m,1467883279
s_4013_c,1467869449
s_4013_m,1467869449
s_1543_er,1467865910
s_1467_er,1467866306
s_4017_c,1467867422
s_4018_c,1467870577
s_4019_c,1467866454
s_4019_g,1467866454
s_4021_c,1467876178
s_4022_m,1467907077
s_4022_c,1467907077
s_4024_c,501629105
s_1544_g,1467866112
s_3822_m,1467866041
s_3822_v,1467866041
